post_id,platform,post_type,day_of_week,post_hour,hashtag_count,caption_length,followers_count,is_paid_promotion,ad_spend_usd,video_duration_sec,impressions,likes,comments,shares,total_engagements,engagement_rate_pct
918,TikTok,Carousel,Sunday,11,8,,70035,1,71.33,0,33746,545,63,204,812,2.45
919,LinkedIn,Image,Thursday,13,4,231.0,8244,1,108.1,0,3802,31,6,3,40,1.17
920,Instagram,Image,Monday,3,14,87.0,3816,0,0.0,0,2423,45,4,3,52,2.65
921,TikTok,Text,Friday,0,14,257.0,894,0,0.0,0,436,6,0,1,7,1.94
922,Facebook,Carousel,Friday,23,2,150.0,4542,0,0.0,0,2684,18,2,5,25,0.91
923,TikTok,Text,Monday,3,2,124.0,11789,0,0.0,0,6631,59,11,15,85,1.33
924,LinkedIn,Image,Thursday,18,11,69.0,77577,1,14.56,0,9734,74,15,7,96,1.09
925,Facebook,Reel/Short,Monday,8,2,285.0,28013,0,0.0,80,22116,178,37,46,261,1.34
926,Instagram,Carousel,Saturday,9,5,287.0,18687,0,0.0,0,14289,260,24,79,363,2.4
927,Instagram,Carousel,Tuesday,3,3,110.0,8603,0,0.0,0,4829,80,18,6,104,2.55
928,Twitter/X,Carousel,Sunday,19,7,111.0,7034,1,,0,3825,56,10,6,72,1.94
929,Twitter/X,Reel/Short,Friday,8,14,40.0,62705,1,1.67,84,34769,329,33,107,469,1.45
930,Instagram,Carousel,Sunday,12,12,151.0,16660,1,8.15,0,7595,157,27,59,243,3.44
931,Instagram,Carousel,Tuesday,11,10,266.0,1322,0,0.0,0,774,9,1,2,12,1.99
932,TikTok,Reel/Short,Saturday,10,12,163.0,6368,1,86.24,6,5317,196,23,61,280,4.64
933,TikTok,Text,Saturday,11,10,269.0,5197,0,0.0,0,1911,26,5,2,33,2.07
934,Twitter/X,Video,Friday,17,10,206.0,7325,0,0.0,50,1248,5,0,1,6,0.65
935,Instagram,Text,Friday,11,4,159.0,24814,0,0.0,0,4620,37,6,11,54,1.32
936,Instagram,Video,Saturday,15,0,17.0,11870,0,0.0,58,4889,45,4,13,62,1.4
937,Instagram,Image,Wednesday,4,8,89.0,12276,0,0.0,0,6069,93,15,31,139,2.53
938,TikTok,Carousel,Sunday,19,0,284.0,56659,1,5.57,0,94966,1736,316,577,2629,2.6
939,Instagram,Reel/Short,Tuesday,11,5,249.0,6209,0,0.0,85,3044,35,4,6,45,1.81
940,Twitter/X,Reel/Short,Sunday,20,0,13.0,103841,0,0.0,13,60046,931,118,77,1126,2.2
941,Instagram,Video,Tuesday,10,2,251.0,6384,1,142.25,74,3380,63,14,12,89,2.99
942,Twitter/X,Carousel,Wednesday,8,14,282.0,14737,1,8.33,0,7803,50,9,13,72,0.94
943,LinkedIn,Image,Thursday,17,9,242.0,9805,1,12.51,0,1011,4,0,0,4,0.66
944,TikTok,Reel/Short,Tuesday,2,4,207.0,15302,0,0.0,78,8601,150,17,52,219,2.86
945,Instagram,Reel/Short,Sunday,19,14,251.0,21786,0,0.0,77,14853,269,36,37,342,2.67
946,Instagram,Carousel,Monday,16,9,239.0,21530,0,0.0,0,24368,254,49,20,323,1.58
947,Instagram,Reel/Short,Saturday,13,6,85.0,5834,0,0.0,36,7465,180,36,42,258,3.72
948,TikTok,Text,Saturday,0,13,17.0,3884,0,0.0,0,879,7,0,2,9,1.17
949,TikTok,Carousel,Wednesday,16,9,20.0,209711,0,0.0,0,110289,2214,358,370,2942,2.8
950,Twitter/X,Image,Tuesday,7,7,49.0,7844,0,0.0,0,1406,15,1,4,20,1.48
951,Twitter/X,Video,Thursday,4,11,143.0,28828,0,0.0,68,5474,44,3,9,56,1.3
952,LinkedIn,Carousel,Tuesday,4,8,152.0,2279,0,0.0,0,1031,7,1,0,8,1.05
953,Instagram,Carousel,Saturday,8,5,240.0,9822,0,0.0,0,7131,154,17,16,187,3.38
954,TikTok,Video,Friday,2,14,195.0,11615,0,0.0,118,11730,163,13,44,220,1.96
955,Facebook,Reel/Short,Monday,18,10,105.0,22473,0,0.0,155,11752,239,42,43,324,2.94
956,Facebook,Image,Wednesday,22,8,109.0,668,0,0.0,0,283,3,0,1,4,1.6
957,Twitter/X,Carousel,Friday,8,7,254.0,16038,0,0.0,0,3935,42,7,8,57,1.44
958,Instagram,Carousel,Sunday,21,8,98.0,3771,0,0.0,0,2499,59,11,11,81,3.87
959,Instagram,Carousel,Thursday,17,9,224.0,19087,0,0.0,0,15432,282,43,42,367,2.3
960,LinkedIn,Carousel,Friday,15,3,137.0,4272,1,121.94,0,679,4,0,0,4,1.01
961,Instagram,Image,Sunday,0,8,159.0,5213,1,92.43,0,4041,97,9,21,127,3.21
962,Twitter/X,Image,Friday,1,14,32.0,9887,0,0.0,0,5071,49,8,12,69,1.44
963,Instagram,Carousel,Thursday,13,6,286.0,4198,1,12.91,0,1595,41,3,11,55,3.38
964,Facebook,Carousel,Friday,13,4,120.0,7918,0,0.0,0,6720,68,14,10,92,1.66
965,Instagram,Image,Wednesday,0,4,238.0,3594,0,0.0,0,866,8,1,1,10,1.5
966,Facebook,Text,Saturday,15,0,5.0,1778,1,101.69,0,362,2,0,0,2,0.94
967,LinkedIn,Video,Tuesday,14,1,,40935,0,0.0,134,16423,162,22,22,206,1.24
968,Instagram,Carousel,Friday,14,9,62.0,3211,1,24.53,0,2313,52,9,8,69,2.84
969,Twitter/X,Reel/Short,Wednesday,11,2,187.0,10975,0,0.0,119,2220,17,1,6,24,1.25
970,Facebook,Image,Tuesday,15,13,30.0,30582,0,0.0,0,17183,174,14,43,231,1.4
971,LinkedIn,Image,Sunday,13,13,81.0,6792,0,0.0,0,4519,28,5,8,41,0.88
972,TikTok,Text,Tuesday,23,7,221.0,5390,0,0.0,0,1248,13,1,2,16,1.67
973,LinkedIn,Carousel,Sunday,14,5,266.0,17134,0,0.0,0,9365,51,4,6,61,0.86
974,Instagram,Carousel,Friday,22,11,27.0,45694,0,0.0,0,32809,683,72,86,841,2.61
975,Instagram,Reel/Short,Wednesday,14,9,248.0,3691,0,0.0,67,5062,68,9,10,87,1.95
976,Instagram,Reel/Short,Saturday,18,10,162.0,11325,1,11.29,139,7071,217,37,57,311,4.91
977,Twitter/X,Reel/Short,Friday,7,12,210.0,1986,1,203.88,98,1344,20,3,3,26,2.37
978,Instagram,Carousel,Sunday,1,14,91.0,8668,0,0.0,0,2350,29,6,10,45,1.93
979,Facebook,Video,Thursday,1,13,271.0,13871,0,0.0,35,10141,129,23,45,197,1.82
980,Twitter/X,Video,Tuesday,9,4,138.0,5218,1,49.45,59,2668,20,4,3,27,1.16
981,Facebook,Image,Friday,2,12,271.0,8081,0,0.0,0,2592,27,3,7,37,1.54
982,LinkedIn,Carousel,Sunday,22,0,272.0,2838,0,0.0,0,553,3,0,0,3,0.93
983,Instagram,Image,Tuesday,16,11,57.0,14541,0,0.0,0,12748,95,20,12,127,1.13
984,Instagram,Reel/Short,Sunday,7,10,103.0,42670,1,252.86,54,45524,901,74,343,1318,3.23
985,LinkedIn,Carousel,Wednesday,22,11,251.0,3996,0,0.0,0,1016,7,1,0,8,0.93
986,Facebook,Carousel,Monday,3,8,40.0,6734,0,0.0,0,2682,31,2,9,42,1.86
987,LinkedIn,Video,Friday,13,2,32.0,23220,0,0.0,159,14748,173,29,27,229,1.56
988,Facebook,Image,Saturday,20,2,224.0,50680,0,0.0,0,21124,317,68,58,443,2.24
989,Instagram,Image,Friday,9,1,106.0,2585,0,0.0,0,645,11,1,2,14,2.47
990,TikTok,Video,Tuesday,0,3,267.0,11095,0,0.0,166,14980,216,24,73,313,2.2
991,LinkedIn,Image,Wednesday,3,11,275.0,18241,0,0.0,0,4419,29,2,3,34,0.9
992,LinkedIn,Carousel,Sunday,0,1,228.0,11941,0,0.0,0,3268,22,2,1,25,0.91
993,Instagram,Reel/Short,Thursday,16,12,143.0,876,0,0.0,79,427,6,0,1,7,2.31
994,Twitter/X,Reel/Short,Saturday,16,8,284.0,23183,1,103.97,130,19100,135,24,12,171,1.1
995,Facebook,Carousel,Wednesday,6,11,290.0,71059,1,52.2,0,18356,211,24,53,288,1.57
996,Instagram,Image,Friday,22,9,254.0,15189,0,0.0,0,10960,93,11,29,133,1.33
997,TikTok,Reel/Short,Thursday,19,6,82.0,4297,0,0.0,151,8228,229,30,69,328,3.83
998,Instagram,Reel/Short,Wednesday,14,7,17.0,7597,0,0.0,122,2154,54,9,17,80,4.08
999,TikTok,Image,Monday,12,2,86.0,93611,0,0.0,0,121887,2007,178,646,2831,2.28
1000,Facebook,Text,Saturday,1,5,13.0,36350,1,19.21,0,8240,50,8,14,72,0.87
1001,Instagram,Image,Tuesday,18,14,217.0,27011,0,0.0,0,24985,473,105,180,758,3.04
1002,Twitter/X,Reel/Short,Wednesday,23,9,52.0,19772,1,127.41,158,7724,117,12,14,143,2.08
1003,TikTok,Reel/Short,Wednesday,12,5,53.0,6455,1,4.58,175,10242,291,28,63,382,4.13
1004,LinkedIn,Image,Monday,23,12,44.0,10714,1,548.18,0,2007,15,3,6,24,1.21
1005,TikTok,Reel/Short,Friday,10,0,284.0,12262,0,0.0,55,3857,69,7,19,95,2.67
1006,LinkedIn,Carousel,Sunday,21,5,230.0,24453,0,0.0,0,17511,124,9,40,173,1.02
1007,LinkedIn,Reel/Short,Sunday,14,12,112.0,70249,0,0.0,147,9655,105,19,9,133,1.77
1008,TikTok,Video,Saturday,9,13,249.0,45714,1,94.33,12,62569,1021,95,289,1405,2.06
1009,Instagram,Reel/Short,Saturday,8,2,259.0,2803,1,121.04,98,1374,42,3,10,55,4.22
1010,Facebook,Image,Tuesday,8,10,37.0,17092,0,0.0,0,5693,29,7,4,40,0.84
1011,Instagram,Video,Wednesday,19,2,27.0,30044,0,0.0,101,39743,1004,104,72,1180,3.31
1012,TikTok,Image,Thursday,0,2,58.0,26390,0,0.0,0,10846,137,28,21,186,1.9
1013,TikTok,Reel/Short,Wednesday,16,9,53.0,6686,0,0.0,22,10100,161,15,52,228,2.23
1014,Instagram,Reel/Short,Sunday,11,10,82.0,329562,0,0.0,16,305437,7001,1408,1961,10370,3.5
1015,LinkedIn,Reel/Short,Tuesday,9,14,126.0,3278,0,0.0,6,1071,13,1,4,18,1.64
1016,TikTok,Reel/Short,Wednesday,4,10,94.0,4058,0,0.0,97,4960,107,8,20,135,2.9
1017,Instagram,Image,Monday,17,14,197.0,17273,1,120.8,0,8065,166,28,55,249,2.91
1018,Twitter/X,Video,Sunday,14,9,248.0,137102,0,0.0,11,48284,196,42,43,281,0.63
1019,TikTok,Image,Wednesday,5,10,153.0,5325,0,0.0,0,5033,51,5,7,63,1.56
1020,Instagram,Image,Wednesday,6,7,150.0,9972,0,0.0,0,4384,74,13,8,95,2.52
1021,LinkedIn,Image,Sunday,16,12,145.0,43696,1,39.34,0,7946,53,7,21,81,1.06
1022,Instagram,Video,Thursday,5,4,290.0,13099,0,0.0,82,13661,106,20,18,144,1.17
1023,TikTok,Image,Sunday,7,3,115.0,9245,1,116.91,0,10351,180,29,20,229,2.37
1024,TikTok,Image,Monday,11,12,112.0,24889,0,0.0,0,17579,241,16,16,273,1.79
1025,TikTok,Image,Monday,20,8,285.0,18029,1,38.79,0,16580,323,32,52,407,2.93
1026,Facebook,Image,Wednesday,13,8,54.0,41501,1,62.82,0,26147,272,40,95,407,1.61
1027,TikTok,Reel/Short,Saturday,11,0,18.0,55304,0,0.0,62,61162,1527,285,312,2124,3.26
1028,TikTok,Text,Thursday,22,1,138.0,18726,1,50.52,0,7019,72,7,16,95,1.33
1029,Facebook,Reel/Short,Wednesday,9,7,80.0,18414,0,0.0,56,17327,275,45,94,414,2.33
1030,TikTok,Video,Sunday,21,4,88.0,16907,0,0.0,60,9819,232,19,58,309,3.92
1031,Instagram,Image,Wednesday,19,6,162.0,22880,0,0.0,0,19554,378,62,111,551,2.62
1032,Twitter/X,Text,Tuesday,14,0,290.0,14195,0,0.0,0,4508,25,3,3,31,0.76
1033,Instagram,Video,Tuesday,6,11,98.0,13350,1,111.25,151,12258,194,39,79,312,2.63
1034,Instagram,Image,Saturday,8,9,98.0,49825,1,120.62,0,51096,672,131,61,864,1.83
1035,Instagram,Image,Thursday,9,11,61.0,70808,0,0.0,0,32754,607,54,164,825,2.58
1036,LinkedIn,Image,Friday,9,4,168.0,2544,0,0.0,0,495,3,0,0,3,0.9
1037,Facebook,Image,Tuesday,15,10,102.0,13507,0,0.0,0,7987,80,15,9,104,1.34
1038,LinkedIn,Video,Friday,6,11,20.0,6263,1,175.82,8,1841,16,1,3,20,1.3
1039,Instagram,Carousel,Monday,4,2,82.0,9489,0,0.0,0,8189,99,16,15,130,1.65
1040,Facebook,Image,Tuesday,22,9,76.0,20801,1,208.89,0,4068,61,10,6,77,2.17
1041,Twitter/X,Image,Tuesday,2,11,274.0,27900,0,,0,13000,118,21,30,169,1.4
1042,LinkedIn,Reel/Short,Thursday,17,11,291.0,11809,0,0.0,71,5107,58,5,20,83,1.59
1043,Facebook,Image,Saturday,10,13,70.0,1628,1,12.5,0,472,6,0,1,7,1.75
1044,Twitter/X,Video,Friday,14,1,72.0,4621,0,0.0,97,1877,20,2,4,26,1.36
1045,TikTok,Reel/Short,Sunday,20,1,197.0,35815,0,0.0,99,62611,1729,175,148,2052,4.09
1046,Twitter/X,Image,Tuesday,19,8,59.0,655,0,0.0,0,84,0,0,0,0,1.31
1047,Instagram,Image,Tuesday,4,12,172.0,49324,0,0.0,0,35627,734,91,140,965,2.58
1048,Instagram,Video,Thursday,23,3,29.0,23702,1,79.59,6,18192,299,36,102,437,2.27
1049,TikTok,Video,Thursday,11,3,135.0,56828,0,0.0,26,29019,635,64,181,880,2.77
1050,Instagram,Carousel,Saturday,3,6,106.0,10738,0,0.0,0,10679,120,28,22,170,1.82
1051,TikTok,Reel/Short,Friday,14,9,286.0,1383,0,0.0,45,986,17,2,4,23,2.69
1052,Twitter/X,Image,Monday,8,9,,21448,0,0.0,0,4986,32,5,8,45,1.04
1053,TikTok,Carousel,Sunday,6,12,267.0,54291,1,227.37,0,44644,1079,203,263,1545,3.15
1054,LinkedIn,Carousel,Saturday,9,1,124.0,36945,1,30.85,0,16156,161,24,39,224,1.29
1055,TikTok,Image,Monday,22,2,235.0,6444,1,32.51,0,7365,75,15,22,112,1.47
1056,Facebook,Carousel,Wednesday,12,2,295.0,14697,0,0.0,0,3880,40,3,3,46,1.63
1057,LinkedIn,Image,Tuesday,7,5,165.0,7434,0,0.0,0,1829,10,2,4,16,0.92
1058,Facebook,Video,Friday,11,2,165.0,5425,0,0.0,13,977,5,0,0,5,0.76
1059,Facebook,Image,Saturday,21,10,82.0,38212,1,80.85,0,28329,365,68,75,508,1.84
1060,Twitter/X,Video,Tuesday,23,4,42.0,3578,0,0.0,100,1355,13,2,4,19,1.32
1061,TikTok,Video,Friday,18,3,32.0,4998,0,0.0,63,6884,159,18,35,212,3.51
1062,TikTok,Reel/Short,Friday,0,2,104.0,3966,1,361.07,60,2935,77,10,7,94,3.88
1063,LinkedIn,Image,Friday,15,7,298.0,2593,0,0.0,0,1117,7,1,1,9,1.07
1064,Facebook,Video,Tuesday,21,13,128.0,15694,0,0.0,29,9730,132,11,30,173,1.89
1065,Facebook,Video,Saturday,16,9,96.0,47937,0,0.0,177,40704,471,86,46,603,1.69
1066,LinkedIn,Text,Sunday,17,2,259.0,10901,0,0.0,0,827,3,0,0,3,0.6
1067,Instagram,Carousel,Thursday,10,5,101.0,2549,0,0.0,0,1727,31,6,5,42,2.51
1068,Instagram,Carousel,Tuesday,17,12,10.0,33655,0,0.0,0,30859,380,43,119,542,1.81
1069,Facebook,Text,Friday,6,14,173.0,85329,0,0.0,0,23043,102,16,11,129,0.68
1070,Instagram,Reel/Short,Saturday,17,6,275.0,6562,0,0.0,75,1945,36,2,8,46,2.41
1071,Instagram,Video,Sunday,7,6,112.0,7891,1,38.03,166,10532,155,19,33,207,2.45
1072,Instagram,Carousel,Wednesday,5,1,51.0,23558,0,0.0,0,11136,193,26,48,267,2.61
1073,Instagram,Reel/Short,Monday,6,13,103.0,79543,1,59.47,24,43152,1209,151,139,1499,3.55
1074,Instagram,Reel/Short,Friday,22,2,18.0,7541,0,0.0,118,6243,81,5,19,105,1.78
1075,TikTok,Reel/Short,Wednesday,21,11,198.0,3084,0,0.0,93,4055,99,19,25,143,3.46
1076,Facebook,Video,Thursday,9,9,161.0,26757,1,105.41,9,17452,226,17,22,265,2.03
1077,Facebook,Image,Sunday,10,9,158.0,32175,0,0.0,0,11811,98,16,27,141,1.09
1078,LinkedIn,Video,Sunday,12,14,119.0,13450,0,0.0,59,5858,48,7,16,71,1.28
1079,Instagram,Text,Friday,8,3,262.0,7230,1,20.28,0,2749,26,4,2,32,1.5
1080,TikTok,Video,Sunday,6,6,149.0,39887,0,0.0,19,31686,498,55,133,686,2.47
1081,LinkedIn,Video,Wednesday,8,1,295.0,23881,0,0.0,8,13175,103,18,27,148,1.24
1082,Instagram,Reel/Short,Friday,12,2,14.0,5737,0,0.0,82,9103,294,38,19,351,4.09
1083,Facebook,Video,Tuesday,2,6,218.0,14101,1,37.66,124,6234,58,5,9,72,1.29
1084,TikTok,Reel/Short,Saturday,2,6,237.0,3020,1,34.85,117,942,19,1,6,26,2.83
1085,TikTok,Video,Wednesday,0,14,175.0,28409,0,0.0,25,38000,781,56,159,996,2.6
1086,Facebook,Video,Saturday,20,9,25.0,10012,0,0.0,141,3013,29,2,10,41,1.53
1087,Twitter/X,Video,Tuesday,19,2,19.0,8272,0,0.0,70,2688,25,2,7,34,1.55
1088,Instagram,Text,Tuesday,1,11,130.0,12885,0,0.0,0,2349,19,1,1,21,1.13
1089,TikTok,Image,Saturday,2,0,217.0,13965,0,0.0,0,5907,100,16,9,125,2.43
1090,Instagram,Image,Wednesday,14,11,192.0,35754,0,0.0,0,30926,575,67,160,802,2.68
1091,TikTok,Reel/Short,Saturday,23,2,176.0,25596,0,0.0,121,31110,736,101,193,1030,3.87
1092,Twitter/X,Image,Saturday,5,4,251.0,11248,0,0.0,0,6973,61,5,6,72,1.28
1093,Twitter/X,Carousel,Monday,12,6,9.0,30947,1,171.75,0,8950,58,9,15,82,1.0
1094,Twitter/X,Carousel,Wednesday,20,3,235.0,20760,0,0.0,0,9541,97,12,31,140,1.56
1095,Instagram,Video,Monday,0,12,205.0,8356,0,0.0,41,10182,223,40,69,332,3.41
1096,Instagram,Carousel,Friday,19,12,153.0,11647,0,0.0,0,14177,63,11,9,83,0.67
1097,Instagram,Image,Sunday,18,10,76.0,11349,1,53.8,0,12498,296,48,44,388,3.54
1098,Instagram,Carousel,Saturday,0,10,230.0,23290,1,273.3,0,9454,201,23,74,298,3.23
1099,LinkedIn,Video,Friday,20,14,78.0,8921,1,239.6,86,5350,66,8,19,93,1.57
1100,Facebook,Carousel,Wednesday,21,0,173.0,8695,0,0.0,0,3682,53,5,7,65,1.86
1101,Instagram,Image,Saturday,1,5,253.0,116498,1,161.06,0,80744,2222,436,667,3325,3.85
1102,TikTok,Carousel,Sunday,14,1,284.0,37560,0,0.0,0,37234,880,139,91,1110,2.97
1103,TikTok,Image,Friday,13,11,156.0,5786,0,0.0,0,5926,124,15,13,152,2.64
1104,TikTok,Image,Thursday,18,2,228.0,25035,0,0.0,0,29356,392,85,50,527,1.99
1105,TikTok,Image,Tuesday,10,3,229.0,15217,1,98.72,0,13276,240,36,23,299,2.63
1106,Instagram,Image,Saturday,14,5,42.0,20551,1,263.29,0,5232,144,15,40,199,3.48
1107,Facebook,Reel/Short,Sunday,5,5,48.0,15538,1,67.75,105,8847,121,10,28,159,1.91
1108,LinkedIn,Image,Tuesday,19,6,189.0,49444,1,7.12,0,22027,149,24,23,196,1.06
1109,LinkedIn,Reel/Short,Monday,8,4,245.0,19539,0,,35,5596,86,15,25,126,2.09
1110,Instagram,Reel/Short,Friday,4,6,214.0,12477,0,0.0,155,7729,165,35,54,254,3.34
1111,TikTok,Carousel,Monday,19,1,27.0,42041,0,0.0,0,18996,461,76,48,585,3.64
1112,Instagram,Image,Sunday,1,0,,17268,1,,0,10134,85,11,23,119,1.3
1113,Instagram,Video,Saturday,5,11,90.0,15269,0,,63,20631,288,51,86,425,2.16
1114,Twitter/X,Text,Tuesday,17,9,47.0,18871,1,37.49,0,2678,11,2,3,16,0.73
1115,Twitter/X,Video,Tuesday,22,7,44.0,12052,0,,93,5156,38,4,9,51,0.97
1116,Twitter/X,Image,Friday,18,0,173.0,13496,0,0.0,0,7757,87,12,11,110,1.71
1117,Instagram,Carousel,Saturday,8,11,179.0,7006,0,0.0,0,1561,31,5,5,41,3.25
1118,TikTok,Reel/Short,Thursday,20,1,24.0,5847,0,0.0,94,11400,219,48,77,344,3.12
1119,Instagram,Text,Thursday,23,10,113.0,4454,1,0.1,0,1351,16,3,5,24,1.72
1120,Instagram,Image,Friday,5,11,197.0,2889,0,0.0,0,2663,42,2,5,49,1.98
1121,TikTok,Carousel,Saturday,13,9,248.0,5076,0,0.0,0,1857,66,6,5,77,5.73
1122,TikTok,Image,Friday,23,5,284.0,11029,0,0.0,0,3859,53,11,19,83,2.26
1123,TikTok,Image,Saturday,12,0,232.0,14964,0,0.0,0,10885,238,46,43,327,3.19
1124,TikTok,Reel/Short,Sunday,10,9,40.0,9912,0,0.0,27,8430,287,35,46,368,4.78
1125,LinkedIn,Image,Sunday,11,2,49.0,1000,0,0.0,0,475,3,0,0,3,1.23
1126,Twitter/X,Image,Monday,18,6,,75511,1,120.4,0,9718,119,25,24,168,1.86
1127,Instagram,Image,Friday,18,11,158.0,44140,0,0.0,0,40027,655,135,120,910,2.39
1128,Facebook,Reel/Short,Saturday,20,7,,21814,0,0.0,169,7825,140,27,34,201,2.7
1129,Facebook,Text,Thursday,18,3,,108905,0,0.0,0,47010,258,23,21,302,0.7
1130,Instagram,Carousel,Saturday,23,11,95.0,4559,0,0.0,0,4655,70,14,28,112,2.49
1131,LinkedIn,Text,Sunday,12,2,42.0,106551,0,0.0,0,25379,83,7,30,120,0.51
1132,Facebook,Image,Saturday,13,0,232.0,4620,0,0.0,0,1474,9,1,2,12,0.86
1133,Instagram,Video,Friday,23,11,206.0,17371,0,0.0,144,15003,277,23,81,381,2.41
1134,Instagram,Video,Monday,17,8,258.0,3290,1,,13,1213,25,4,7,36,3.33
1135,LinkedIn,Image,Monday,11,9,42.0,13577,0,0.0,0,2184,20,2,2,24,1.15
1136,Instagram,Video,Monday,3,5,225.0,20430,1,47.82,81,17480,308,53,25,386,2.39
1137,TikTok,Reel/Short,Monday,9,5,191.0,11269,1,,88,19028,560,90,59,709,4.5
1138,Facebook,Image,Sunday,16,8,47.0,29297,0,0.0,0,19778,162,13,26,201,1.19
1139,Facebook,Image,Wednesday,3,0,118.0,14897,0,0.0,0,6645,25,4,5,34,0.59
1140,Twitter/X,Image,Friday,11,5,264.0,7520,0,0.0,0,2707,8,1,3,12,0.48
1141,TikTok,Image,Tuesday,12,11,9.0,7161,0,0.0,0,10861,146,18,30,194,2.05
1142,Facebook,Reel/Short,Friday,3,4,72.0,32597,1,16.38,77,19185,285,59,61,405,2.08
1143,LinkedIn,Video,Wednesday,9,12,232.0,6508,1,20.43,92,1997,15,2,3,20,1.0
1144,Twitter/X,Video,Monday,2,10,127.0,36568,0,0.0,110,23735,239,43,30,312,1.5
1145,Instagram,Text,Wednesday,14,14,177.0,51276,0,0.0,0,11521,129,19,45,193,1.68
1146,TikTok,Image,Thursday,1,5,157.0,2131,0,0.0,0,641,7,1,1,9,1.58
1147,LinkedIn,Video,Thursday,16,13,271.0,46454,0,0.0,99,19179,178,30,25,233,1.27
1148,LinkedIn,Video,Sunday,5,10,161.0,128857,1,131.08,43,20757,279,43,88,410,1.79
1149,TikTok,Carousel,Friday,7,7,166.0,17627,0,0.0,0,11252,144,32,38,214,1.93
1150,TikTok,Reel/Short,Friday,2,4,218.0,25822,0,0.0,58,22824,658,88,134,880,4.02
1151,LinkedIn,Text,Tuesday,17,1,30.0,41802,1,37.47,0,7734,26,4,6,36,0.5
1152,TikTok,Video,Sunday,21,11,296.0,9867,0,0.0,114,19643,507,88,136,731,3.47
1153,LinkedIn,Reel/Short,Tuesday,0,11,193.0,16325,0,0.0,116,3968,50,7,6,63,2.03
1154,LinkedIn,Image,Thursday,15,1,126.0,3147,0,0.0,0,747,4,0,1,5,0.95
1155,Twitter/X,Image,Monday,6,9,234.0,15560,0,0.0,0,2520,23,5,8,36,1.36
1156,LinkedIn,Image,Wednesday,2,4,63.0,23107,1,22.24,0,7697,73,5,15,93,1.22
1157,Instagram,Video,Tuesday,22,2,100.0,23571,1,58.3,39,22631,322,37,84,443,1.99
1158,TikTok,Carousel,Saturday,3,9,266.0,43129,0,0.0,0,36039,1043,129,291,1463,3.65
1159,TikTok,Carousel,Tuesday,8,2,140.0,5697,1,45.85,0,2828,38,3,7,48,2.19
1160,Instagram,Reel/Short,Monday,4,7,287.0,7436,0,0.0,65,7370,117,23,42,182,2.31
1161,TikTok,Carousel,Monday,18,6,124.0,107479,1,188.61,0,110600,2946,338,801,4085,3.9
1162,Instagram,Carousel,Friday,14,0,29.0,11323,1,68.68,0,3987,52,5,9,66,1.82
1163,Facebook,Image,Wednesday,7,11,150.0,16647,0,0.0,0,5671,67,11,16,94,1.56
1164,LinkedIn,Image,Monday,5,12,16.0,12410,1,24.3,0,3251,26,2,5,33,1.06
1165,Instagram,Carousel,Sunday,17,11,91.0,5410,0,0.0,0,6677,103,16,10,129,2.11
1166,TikTok,Video,Tuesday,18,4,113.0,79688,0,0.0,109,126991,3480,631,999,5110,3.76
1167,TikTok,Reel/Short,Tuesday,23,8,270.0,7476,1,40.45,160,9901,249,40,51,340,3.2
1168,Twitter/X,Image,Thursday,14,3,226.0,3866,1,374.18,0,2051,18,3,5,26,1.31
1169,Instagram,Image,Monday,6,0,78.0,8137,1,170.89,0,6565,117,9,12,138,2.34
1170,Instagram,Video,Saturday,9,7,106.0,1477,0,0.0,170,1855,40,3,8,51,2.81
1171,Twitter/X,Image,Friday,5,4,141.0,6526,0,0.0,0,809,6,0,1,7,1.13
1172,TikTok,Image,Wednesday,13,1,195.0,4605,0,0.0,0,3823,66,4,22,92,2.34
1173,Twitter/X,Text,Saturday,16,14,146.0,26348,1,16.36,0,8027,50,7,16,73,0.93
1174,Instagram,Image,Friday,8,11,77.0,6369,0,0.0,0,4302,50,7,17,74,1.87
1175,Twitter/X,Carousel,Tuesday,18,0,171.0,35475,1,118.96,0,8921,88,13,12,113,1.39
1176,Twitter/X,Image,Saturday,4,13,172.0,62213,0,0.0,0,18031,89,11,30,130,0.78
1177,LinkedIn,Image,Friday,22,11,58.0,31548,0,0.0,0,6738,55,7,6,68,1.18
1178,Instagram,Video,Tuesday,6,11,,10541,0,0.0,93,5033,93,10,10,113,2.39
1179,LinkedIn,Reel/Short,Tuesday,18,11,115.0,15603,1,56.8,69,6117,73,8,8,89,1.95
1180,Twitter/X,Video,Tuesday,19,2,236.0,2496,0,0.0,154,1304,15,2,5,22,1.9
1181,TikTok,Text,Tuesday,6,8,165.0,11531,1,58.19,0,7389,71,11,7,89,1.34
1182,Facebook,Image,Sunday,23,0,23.0,5184,0,0.0,0,3021,16,3,1,20,0.81
1183,Twitter/X,Text,Tuesday,1,3,294.0,28674,0,0.0,0,8682,36,7,5,48,0.62
1184,TikTok,Image,Thursday,22,7,54.0,226392,1,9.85,0,248385,4157,735,1004,5896,2.46
1185,Instagram,Carousel,Saturday,15,7,179.0,23151,1,11.14,0,14886,202,38,74,314,2.2
1186,TikTok,Carousel,Friday,12,9,188.0,1494,1,11.17,0,1135,30,2,6,38,4.42
1187,LinkedIn,Reel/Short,Thursday,7,11,189.0,8979,0,0.0,110,1335,5,0,1,6,0.5
